,p,q,err
1338,-0.429999999999999,0.950000000000002,0.00186441937084479
1339,-0.429999999999999,0.980000000000002,0.00435881761450051
1340,-0.4,-1,0.00516996598505474
1341,-0.4,-0.97,0.000954686681884527
1342,-0.4,-0.94,0.00259215872017777
1343,-0.4,-0.91,0.00552300846379254
1344,-0.4,-0.88,0.00788824283417271
1345,-0.4,-0.85,0.00973621664859278
1346,-0.4,-0.82,0.0111132910956848
1347,-0.4,-0.79,0.0120638649327433
1348,-0.4,-0.76,0.0126304050589763
1349,-0.4,-0.73,0.0128534764792399
1350,-0.4,-0.7,0.0127717716697746
1351,-0.4,-0.67,0.0124221393641025
1352,-0.4,-0.64,0.0118396127686968
1353,-0.4,-0.61,0.0110574372232169
1354,-0.4,-0.58,0.01010709731765
1355,-0.4,-0.55,0.00901834348058246
1356,-0.4,-0.52,0.00781921804786176
1357,-0.4,-0.49,0.00653608082386275
1358,-0.4,-0.46,0.00519363415025719
1359,-0.4,-0.429999999999999,0.00381494748857096
1360,-0.4,-0.4,0.00242148153305832
1361,-0.4,-0.369999999999999,0.00103311185693462
1362,-0.4,-0.339999999999999,0.000331847888343858
1363,-0.4,-0.309999999999999,0.00165662321951522
1364,-0.4,-0.279999999999999,0.00292595649469698
1365,-0.4,-0.249999999999999,0.00412608501570573
1366,-0.4,-0.219999999999999,0.00524471953594854
1367,-0.4,-0.189999999999999,0.00627102317501093
1368,-0.4,-0.159999999999999,0.0071955907291155
1369,-0.4,-0.129999999999999,0.00801042836454747
1370,-0.4,-0.0999999999999992,0.0087089336907765
1371,-0.4,-0.0699999999999992,0.00928587619934883
1372,-0.4,-0.0399999999999991,0.00973737806948549
1373,-0.4,-0.00999999999999912,0.0100608953188794
1374,-0.4,0.0200000000000009,0.0102551993069248
1375,-0.4,0.0500000000000009,0.0103203585715417
1376,-0.4,0.080000000000001,0.0102577209961606
1377,-0.4,0.110000000000001,0.0100698963044919
1378,-0.4,0.140000000000001,0.00976073886496166
1379,-0.4,0.170000000000001,0.00933533080908121
1380,-0.4,0.200000000000001,0.00879996545247306
1381,-0.4,0.230000000000001,0.00816213100816821
1382,-0.4,0.260000000000001,0.00743049459359469
1383,-0.4,0.290000000000001,0.00661488652153974
1384,-0.4,0.320000000000001,0.00572628485997985
1385,-0.4,0.350000000000001,0.00477680028431894
1386,-0.4,0.380000000000001,0.00377966116488323
1387,-0.4,0.410000000000001,0.00274919894287526
1388,-0.4,0.440000000000001,0.00170083374347551
1389,-0.4,0.470000000000001,0.000651060246812668
1390,-0.4,0.500000000000001,0.00038256620064884
1391,-0.4,0.530000000000001,0.00138144324003852
1392,-0.4,0.560000000000001,0.0023259349096121
1393,-0.4,0.590000000000001,0.00319538483360398
1394,-0.4,0.620000000000001,0.00396812919018105
1395,-0.4,0.650000000000001,0.00462150944653002
1396,-0.4,0.680000000000002,0.00513188489592659
1397,-0.4,0.710000000000002,0.00547464497263915
1398,-0.4,0.740000000000002,0.00562422136876559
1399,-0.4,0.770000000000002,0.00555409994102999
1400,-0.4,0.800000000000002,0.00523683242980909
1401,-0.4,0.830000000000002,0.00464404798024642
1402,-0.4,0.860000000000002,0.00374646447381436
1403,-0.4,0.890000000000002,0.00251389967627701
1404,-0.4,0.920000000000002,0.000915282204008305
1405,-0.4,0.950000000000002,0.00108133768602496
1406,-0.4,0.980000000000002,0.00350877748586107
1407,-0.369999999999999,-1,0.00386451585131092
1408,-0.369999999999999,-0.97,0.000175254951423712
1409,-0.369999999999999,-0.94,0.00355555455689983
1410,-0.369999999999999,-0.91,0.0063285996405114
1411,-0.369999999999999,-0.88,0.00854455244407455
1412,-0.369999999999999,-0.85,0.0102515531913115
1413,-0.369999999999999,-0.82,0.0114957518524633
1414,-0.369999999999999,-0.79,0.0123213392677329
1415,-0.369999999999999,-0.76,0.0127705776521862
1416,-0.369999999999999,-0.73,0.0128838304868031
1417,-0.369999999999999,-0.7,0.0126995918197311
1418,-0.369999999999999,-0.67,0.0122545149855089
1419,-0.369999999999999,-0.64,0.0115834407543197
1420,-0.369999999999999,-0.61,0.0107194249335836
1421,-0.369999999999999,-0.58,0.00969376541973639
1422,-0.369999999999999,-0.55,0.00853602873046913
1423,-0.369999999999999,-0.52,0.00727407601115366
1424,-0.369999999999999,-0.49,0.00593408854211776
1425,-0.369999999999999,-0.46,0.00454059275157043
1426,-0.369999999999999,-0.429999999999999,0.00311648474158662
1427,-0.369999999999999,-0.4,0.00168305435001048
1428,-0.369999999999999,-0.369999999999999,0.00026000874395243
1429,-0.369999999999999,-0.339999999999999,0.00113450442951007
1430,-0.369999999999999,-0.309999999999999,0.00248387434321012
1431,-0.369999999999999,-0.279999999999999,0.00377300470792421
1432,-0.369999999999999,-0.249999999999999,0.00498829192245202
1433,-0.369999999999999,-0.219999999999999,0.00611760362842188
1434,-0.369999999999999,-0.189999999999999,0.00715025766973851
1435,-0.369999999999999,-0.159999999999999,0.00807700144627143
1436,-0.369999999999999,-0.129999999999999,0.00888999165180131
1437,-0.369999999999999,-0.0999999999999992,0.00958277438521221
1438,-0.369999999999999,-0.0699999999999992,0.0101502656373134
1439,-0.369999999999999,-0.0399999999999991,0.0105887321287654
1440,-0.369999999999999,-0.00999999999999912,0.0108957725065275
1441,-0.369999999999999,0.0200000000000009,0.0110702988797448
1442,-0.369999999999999,0.0500000000000009,0.0111125186996468
1443,-0.369999999999999,0.080000000000001,0.0110239169583462
1444,-0.369999999999999,0.110000000000001,0.0108072387226205
1445,-0.369999999999999,0.140000000000001,0.0104664719704897
1446,-0.369999999999999,0.170000000000001,0.010006830746801
1447,-0.369999999999999,0.200000000000001,0.00943473861463586
1448,-0.369999999999999,0.230000000000001,0.00875781240453888
1449,-0.369999999999999,0.260000000000001,0.00798484624952476
1450,-0.369999999999999,0.290000000000001,0.00712579591301812
1451,-0.369999999999999,0.320000000000001,0.0061917633725355
1452,-0.369999999999999,0.350000000000001,0.0051949817045603
1453,-0.369999999999999,0.380000000000001,0.0041488002042363
1454,-0.369999999999999,0.410000000000001,0.00306766978599978
1455,-0.369999999999999,0.440000000000001,0.00196712862545964
1456,-0.369999999999999,0.470000000000001,0.000863788059461039
1457,-0.369999999999999,0.500000000000001,0.000224681280157926
1458,-0.369999999999999,0.530000000000001,0.00127956308645311
1459,-0.369999999999999,0.560000000000001,0.00228110877014353
1460,-0.369999999999999,0.590000000000001,0.0032085506185869
1461,-0.369999999999999,0.620000000000001,0.00404011473838277
1462,-0.369999999999999,0.650000000000001,0.00475303377085611
1463,-0.369999999999999,0.680000000000002,0.00532355940097388
1464,-0.369999999999999,0.710000000000002,0.00572697465323302
1465,-0.369999999999999,0.740000000000002,0.00593760598204859
1466,-0.369999999999999,0.770000000000002,0.00592883516066789
1467,-0.369999999999999,0.800000000000002,0.00567311097747591
1468,-0.369999999999999,0.830000000000002,0.00514196073366781
1469,-0.369999999999999,0.860000000000002,0.00430600155758281
1470,-0.369999999999999,0.890000000000002,0.00313495153115699
1471,-0.369999999999999,0.920000000000002,0.00159764063515204
1472,-0.369999999999999,0.950000000000002,0.000337978478145891
1473,-0.369999999999999,0.980000000000002,0.00270481989224655
1474,-0.339999999999999,-1,0.00271245836616033
1475,-0.339999999999999,-0.97,0.00116366028508779
1476,-0.339999999999999,-0.94,0.00438887372837004
1477,-0.339999999999999,-0.91,0.00701518185147272
1478,-0.339999999999999,-0.88,0.00909253356246503
1479,-0.339999999999999,-0.85,0.0106688591258454
1480,-0.339999999999999,-0.82,0.0117901018577836
1481,-0.339999999999999,-0.79,0.0125002491752388
1482,-0.339999999999999,-0.76,0.0128413630345499
1483,-0.339999999999999,-0.73,0.0128536097516642
1484,-0.339999999999999,-0.7,0.0125752892389932
1485,-0.339999999999999,-0.67,0.0120428636588798
1486,-0.339999999999999,-0.64,0.0112909855108404
1487,-0.339999999999999,-0.61,0.0103525251712955
1488,-0.339999999999999,-0.58,0.00925859788499584
1489,-0.339999999999999,-0.55,0.00803859023800004
1490,-0.339999999999999,-0.52,0.00672018610834235
1491,-0.339999999999999,-0.49,0.00532939211676864
1492,-0.339999999999999,-0.46,0.00389056258454854
1493,-0.339999999999999,-0.429999999999999,0.00242642400687072
1494,-0.339999999999999,-0.4,0.000958099062597832
1495,-0.339999999999999,-0.369999999999999,0.000494869842772008
1496,-0.339999999999999,-0.339999999999999,0.00191449747741994
1497,-0.339999999999999,-0.309999999999999,0.00328433312953841
1498,-0.339999999999999,-0.279999999999999,0.00458943837346494
1499,-0.339999999999999,-0.249999999999999,0.00581636526741477
1500,-0.339999999999999,-0.219999999999999,0.00695313495047799
1501,-0.339999999999999,-0.189999999999999,0.00798921664912436
1502,-0.339999999999999,-0.159999999999999,0.00891550707234007
1503,-0.339999999999999,-0.129999999999999,0.00972431019206635
1504,-0.339999999999999,-0.0999999999999992,0.0104093173955835
1505,-0.339999999999999,-0.0699999999999992,0.0109655880122942
1506,-0.339999999999999,-0.0399999999999991,0.0113895301915734
1507,-0.339999999999999,-0.00999999999999912,0.0116788821367856
1508,-0.339999999999999,0.0200000000000009,0.011832693679543
1509,-0.339999999999999,0.0500000000000009,0.0118513081954136
1510,-0.339999999999999,0.080000000000001,0.0117363448392322
1511,-0.339999999999999,0.110000000000001,0.0114906811136972
1512,-0.339999999999999,0.140000000000001,0.01111843574087
1513,-0.339999999999999,0.170000000000001,0.0106249518492713
1514,-0.339999999999999,0.200000000000001,0.0100167804604422
1515,-0.339999999999999,0.230000000000001,0.0093016642677744
1516,-0.339999999999999,0.260000000000001,0.00848852170630868
1517,-0.339999999999999,0.290000000000001,0.00758743130643565
1518,-0.339999999999999,0.320000000000001,0.00660961631281538
1519,-0.339999999999999,0.350000000000001,0.00556742959366781
1520,-0.339999999999999,0.380000000000001,0.00447433879163702
1521,-0.339999999999999,0.410000000000001,0.00334491175339337
1522,-0.339999999999999,0.440000000000001,0.00219480219617987
1523,-0.339999999999999,0.470000000000001,0.00104073563640451
1524,-0.339999999999999,0.500000000000001,9.9504450402026E-05
1525,-0.339999999999999,0.530000000000001,0.00120709022521536
1526,-0.339999999999999,0.560000000000001,0.00226216285150153
1527,-0.339999999999999,0.590000000000001,0.0032438456313967
1528,-0.339999999999999,0.620000000000001,0.00413025692307262
1529,-0.339999999999999,0.650000000000001,0.00489852283278257
1530,-0.339999999999999,0.680000000000002,0.00552478970218303
1531,-0.339999999999999,0.710000000000002,0.00598423638036133
1532,-0.339999999999999,0.740000000000002,0.00625108629289511
1533,-0.339999999999999,0.770000000000002,0.006298619308671
1534,-0.339999999999999,0.800000000000002,0.00609918341670397
1535,-0.339999999999999,0.830000000000002,0.00562420620130482
1536,-0.339999999999999,0.860000000000002,0.00484420613822613
1537,-0.339999999999999,0.890000000000002,0.00372880369954901
1538,-0.339999999999999,0.920000000000002,0.00224673228154623
1539,-0.339999999999999,0.950000000000002,0.000365848957568825
1540,-0.339999999999999,0.980000000000002,0.0019468549489004
1541,-0.309999999999999,-1,0.00170535680530585
1542,-0.309999999999999,-0.97,0.00201879292211119
1543,-0.309999999999999,-0.94,0.00510020848451358
1544,-0.309999999999999,-0.91,0.00759067773769253
1545,-0.309999999999999,-0.88,0.00953994093402438
1546,-0.309999999999999,-0.85,0.0109957229888065
1547,-0.309999999999999,-0.82,0.0120037651005045
1548,-0.309999999999999,-0.79,0.0126078557331956
1549,-0.309999999999999,-0.76,0.0128498609832814
1550,-0.309999999999999,-0.73,0.0127697543356946
1551,-0.309999999999999,-0.7,0.0124056458347866
1552,-0.309999999999999,-0.67,0.0117938106755516
1553,-0.309999999999999,-0.64,0.0109687172271507
1554,-0.309999999999999,-0.61,0.00996305451366147
1555,-0.309999999999999,-0.58,0.00880775914627485
1556,-0.309999999999999,-0.55,0.0075320417388682
1557,-0.309999999999999,-0.52,0.0061634128020135
1558,-0.309999999999999,-0.49,0.00472770813997133
1559,-0.309999999999999,-0.46,0.00324911375278163
1560,-0.309999999999999,-0.429999999999999,0.00175019026091966
1561,-0.309999999999999,-0.4,0.000251896861636697
1562,-0.309999999999999,-0.369999999999999,0.00122638517863733
1563,-0.309999999999999,-0.339999999999999,0.00266682947113701
1564,-0.309999999999999,-0.309999999999999,0.00405314189872434
1565,-0.309999999999999,-0.279999999999999,0.00537053843116799
1566,-0.309999999999999,-0.249999999999999,0.00660572336390754
1567,-0.309999999999999,-0.219999999999999,0.00774686796282864
1568,-0.309999999999999,-0.189999999999999,0.00878358951279614
1569,-0.309999999999999,-0.159999999999999,0.00970693075515308
1570,-0.309999999999999,-0.129999999999999,0.010509339707401
1571,-0.309999999999999,-0.0999999999999992,0.0111846498609351
1572,-0.309999999999999,-0.0699999999999992,0.0117280607417482
1573,-0.309999999999999,-0.0399999999999991,0.0121361188294986
1574,-0.309999999999999,-0.00999999999999912,0.0124066988289672
1575,-0.309999999999999,0.0200000000000009,0.0125389852810862
1576,-0.309999999999999,0.0500000000000009,0.0125334545141372
1577,-0.309999999999999,0.080000000000001,0.0123918569150532
1578,-0.309999999999999,0.110000000000001,0.0121171995293092
1579,-0.309999999999999,0.140000000000001,0.0117137289709637
1580,-0.309999999999999,0.170000000000001,0.0111869146399717
1581,-0.309999999999999,0.200000000000001,0.010543432239035
1582,-0.309999999999999,0.230000000000001,0.00979114758643575
1583,-0.309999999999999,0.260000000000001,0.00893910071600418
1584,-0.309999999999999,0.290000000000001,0.00799749025865037
1585,-0.309999999999999,0.320000000000001,0.00697765809492115
1586,-0.309999999999999,0.350000000000001,0.00589207428943651
1587,-0.309999999999999,0.380000000000001,0.00475432226937087
1588,-0.309999999999999,0.410000000000001,0.00357908428360347
1589,-0.309999999999999,0.440000000000001,0.00238212709517301
1590,-0.309999999999999,0.470000000000001,0.00118028793701253
1591,-0.309999999999999,0.500000000000001,8.53930611036965E-06
1592,-0.309999999999999,0.530000000000001,0.00116541766227655
1593,-0.309999999999999,0.560000000000001,0.00227038041887473
1594,-0.309999999999999,0.590000000000001,0.0033024442320711
1595,-0.309999999999999,0.620000000000001,0.00423962202167424
1596,-0.309999999999999,0.650000000000001,0.00505893564285933
1597,-0.309999999999999,0.680000000000002,0.00573642834346969
1598,-0.309999999999999,0.710000000000002,0.00624717702357414
1599,-0.309999999999999,0.740000000000002,0.00656530427579026
1600,-0.309999999999999,0.770000000000002,0.00666399023509859
1601,-0.309999999999999,0.800000000000002,0.00651548423347661
1602,-0.309999999999999,0.830000000000002,0.0060911162553264
1603,-0.309999999999999,0.860000000000002,0.00536130821338385
1604,-0.309999999999999,0.890000000000002,0.00429558503592162
1605,-0.309999999999999,0.920000000000002,0.00286258557394676
1606,-0.309999999999999,0.950000000000002,0.00103007333683531
1607,-0.309999999999999,0.980000000000002,0.00123505295242597
1608,-0.279999999999999,-1,0.000835190154105227
1609,-0.279999999999999,-0.97,0.00274850392594573
1610,-0.279999999999999,-0.94,0.00569724167529086
1611,-0.279999999999999,-0.91,0.00806260364374322
1612,-0.279999999999999,-0.88,0.00989412608252592
1613,-0.279999999999999,-0.85,0.0112393331397662
1614,-0.279999999999999,-0.82,0.0121437684085336
1615,-0.279999999999999,-0.79,0.0126510258419192
1616,-0.279999999999999,-0.76,0.0128027800524437
1617,-0.279999999999999,-0.73,0.0126388160037831
1618,-0.279999999999999,-0.7,0.0121970581164596
1619,-0.279999999999999,-0.67,0.011513598797449
1620,-0.279999999999999,-0.64,0.0106227264038975
1621,-0.279999999999999,-0.61,0.00955695266435066
1622,-0.279999999999999,-0.58,0.00834703955179098
1623,-0.279999999999999,-0.55,0.00702202564507534
1624,-0.279999999999999,-0.52,0.00560925196614434
1625,-0.279999999999999,-0.49,0.00413438732364585
1626,-0.279999999999999,-0.46,0.00262145316467698
1627,-0.279999999999999,-0.429999999999999,0.00109284794426191
1628,-0.279999999999999,-0.4,0.000430628965434579
1629,-0.279999999999999,-0.369999999999999,0.00192975383180064
1630,-0.279999999999999,-0.339999999999999,0.00338685555671973
1631,-0.279999999999999,-0.309999999999999,0.00478579311766138
1632,-0.279999999999999,-0.279999999999999,0.00611193342675558
1633,-0.279999999999999,-0.249999999999999,0.0073521296158583
1634,-0.279999999999999,-0.219999999999999,0.00849469972436247
1635,-0.279999999999999,-0.189999999999999,0.00952940578799609
1636,-0.279999999999999,-0.159999999999999,0.0104474333206839
1637,-0.279999999999999,-0.129999999999999,0.0112413711730016
1638,-0.279999999999999,-0.0999999999999992,0.0119051917691266
1639,-0.279999999999999,-0.0699999999999992,0.0124342317066422
1640,-0.279999999999999,-0.0399999999999991,0.0128251727149404
1641,-0.279999999999999,-0.00999999999999912,0.013076022960461
1642,-0.279999999999999,0.0200000000000009,0.0131860986956751
1643,-0.279999999999999,0.0500000000000009,0.0131560062448494
1644,-0.279999999999999,0.080000000000001,0.0129876243101597
1645,-0.279999999999999,0.110000000000001,0.0126840866049977
1646,-0.279999999999999,0.140000000000001,0.0122497647977388
1647,-0.279999999999999,0.170000000000001,0.0116902517581186
1648,-0.279999999999999,0.200000000000001,0.0110123451094221
1649,-0.279999999999999,0.230000000000001,0.0102240310702473
1650,-0.279999999999999,0.260000000000001,0.00933446858362145
1651,-0.279999999999999,0.290000000000001,0.00835397372962006
1652,-0.279999999999999,0.320000000000001,0.00729400440481381
1653,-0.279999999999999,0.350000000000001,0.00616714528614327
1654,-0.279999999999999,0.380000000000001,0.00498709303720692
1655,-0.279999999999999,0.410000000000001,0.00376864179069378
1656,-0.279999999999999,0.440000000000001,0.00252766887372646
1657,-0.279999999999999,0.470000000000001,0.00128112078034861
1658,-0.279999999999999,0.500000000000001,4.69993887189857E-05
1659,-0.279999999999999,0.530000000000001,0.00115565158874126
1660,-0.279999999999999,0.560000000000001,0.00230675992074098
1661,-0.279999999999999,0.590000000000001,0.0033852379472487
1662,-0.279999999999999,0.620000000000001,0.00436899544985978
1663,-0.279999999999999,0.650000000000001,0.00523495229904625
1664,-0.279999999999999,0.680000000000002,0.00595905089525773
1665,-0.279999999999999,0.710000000000002,0.00651626840069562
1666,-0.279999999999999,0.740000000000002,0.00688062876267446
1667,-0.279999999999999,0.770000000000002,0.00702521454168573
1668,-0.279999999999999,0.800000000000002,0.0069221785439526
1669,-0.279999999999999,0.830000000000002,0.00654275526124896
1670,-0.279999999999999,0.860000000000002,0.0058572721247242
1671,-0.279999999999999,0.890000000000002,0.00483516057339141
1672,-0.279999999999999,0.920000000000002,0.0034449669447626
1673,-0.279999999999999,0.950000000000002,0.00165436319007381
1674,-0.279999999999999,0.980000000000002,0.000569842587065054
1675,-0.249999999999999,-1,9.43502033646217E-05
1676,-0.249999999999999,-0.97,0.0033602347009091
1677,-0.249999999999999,-0.94,0.00618724960503386
1678,-0.249999999999999,-0.91,0.00843807245273867
1679,-0.249999999999999,-0.88,0.0101620401220902
1680,-0.249999999999999,-0.85,0.0114064805500823
1681,-0.249999999999999,-0.82,0.0122167442113606
1682,-0.249999999999999,-0.79,0.0126362349661683
1683,-0.249999999999999,-0.76,0.0127064402945829
1684,-0.249999999999999,-0.73,0.0124669609232574
1685,-0.249999999999999,-0.7,0.0119555398700004
1686,-0.249999999999999,-0.67,0.011208090911719
1687,-0.249999999999999,-0.64,0.0102587264886579
1688,-0.249999999999999,-0.61,0.00913978506665193
1689,-0.249999999999999,-0.58,0.00788185795616042
1690,-0.249999999999999,-0.55,0.00651381561517433
1691,-0.249999999999999,-0.52,0.0050628334357904
1692,-0.249999999999999,-0.49,0.00355441703249443
1693,-0.249999999999999,-0.46,0.00201242704324953
1694,-0.249999999999999,-0.429999999999999,0.000459103450046179
1695,-0.249999999999999,-0.4,0.00108491056279777
1696,-0.249999999999999,-0.369999999999999,0.00260054521135543
1697,-0.249999999999999,-0.339999999999999,0.0040702811549671
1698,-0.249999999999999,-0.309999999999999,0.00547812698279351
1699,-0.249999999999999,-0.279999999999999,0.00680959711681972
1700,-0.249999999999999,-0.249999999999999,0.00805169014122124
1701,-0.249999999999999,-0.219999999999999,0.00919286753199654
1702,-0.249999999999999,-0.189999999999999,0.0102230327877955
1703,-0.249999999999999,-0.159999999999999,0.0111335109509546
1704,-0.249999999999999,-0.129999999999999,0.0119170285083762
1705,-0.249999999999999,-0.0999999999999992,0.0125676936643458
1706,-0.249999999999999,-0.0699999999999992,0.0130809769794807
1707,-0.249999999999999,-0.0399999999999991,0.0134536923655958
1708,-0.249999999999999,-0.00999999999999912,0.0136839784274636
1709,-0.249999999999999,0.0200000000000009,0.0137712801472981
1710,-0.249999999999999,0.0500000000000009,0.0137163309036704
1711,-0.249999999999999,0.080000000000001,0.0135211348125997
1712,-0.249999999999999,0.110000000000001,0.0131889493937808
1713,-0.249999999999999,0.140000000000001,0.0127242685452089
1714,-0.249999999999999,0.170000000000001,0.0121328058223184
1715,-0.249999999999999,0.200000000000001,0.0114214780204573
1716,-0.249999999999999,0.230000000000001,0.0105983890480046
1717,-0.249999999999999,0.260000000000001,0.00967281407963159
1718,-0.249999999999999,0.290000000000001,0.00865518400681254
1719,-0.249999999999999,0.320000000000001,0.00755707013567952
1720,-0.249999999999999,0.350000000000001,0.00639116918494025
1721,-0.249999999999999,0.380000000000001,0.00517128851592809
1722,-0.249999999999999,0.410000000000001,0.00391233164526756
1723,-0.249999999999999,0.440000000000001,0.00263028398605793
1724,-0.249999999999999,0.470000000000001,0.00134219885882835
1725,-0.249999999999999,0.500000000000001,6.61837230258372E-05
1726,-0.249999999999999,0.530000000000001,0.00117861334401897
1727,-0.249999999999999,0.560000000000001,0.00237201694160136
1728,-0.249999999999999,0.590000000000001,0.00349283740931052
1729,-0.249999999999999,0.620000000000001,0.00451888367989257
1730,-0.249999999999999,0.650000000000001,0.00542697589960358
1731,-0.249999999999999,0.680000000000002,0.00619295785183758
1732,-0.249999999999999,0.710000000000002,0.00679170916396991
1733,-0.249999999999999,0.740000000000002,0.00719715731508697
1734,-0.249999999999999,0.770000000000002,0.00738228943810031
1735,-0.249999999999999,0.800000000000002,0.00731916393977008
1736,-0.249999999999999,0.830000000000002,0.00697892191395516
1737,-0.249999999999999,0.860000000000002,0.00633179838158704
1738,-0.249999999999999,0.890000000000002,0.0053471333385091
1739,-0.249999999999999,0.920000000000002,0.00399338263017927
1740,-0.249999999999999,0.950000000000002,0.00223812864553834
1741,-0.249999999999999,0.980000000000002,4.80908434110871E-05
1742,-0.219999999999999,-1,0.000524361326759763
1743,-0.219999999999999,-0.97,0.00386101984206238
1744,-0.219999999999999,-0.94,0.00657710485853566
1745,-0.219999999999999,-0.91,0.0087237963873305
1746,-0.219999999999999,-0.88,0.0103502365352188
1747,-0.219999999999999,-0.85,0.0115035615583372
1748,-0.219999999999999,-0.82,0.012228933274826
1749,-0.219999999999999,-0.79,0.0125695698462612
1750,-0.219999999999999,-0.76,0.0125667759470303
1751,-0.219999999999999,-0.73,0.0122599723290165
1752,-0.219999999999999,-0.7,0.0116867248050665
1753,-0.219999999999999,-0.67,0.0108827726557479
1754,-0.219999999999999,-0.64,0.00988205647712813
1755,-0.219999999999999,-0.61,0.00871674548577425
1756,-0.219999999999999,-0.58,0.00741726428161864
1757,-0.219999999999999,-0.55,0.00601231909692205
1758,-0.219999999999999,-0.52,0.00452892353001739
1759,-0.219999999999999,-0.49,0.00299242378243436
1760,-0.219999999999999,-0.46,0.00142652340874491
1761,-0.219999999999999,-0.429999999999999,0.000146692410759054
1762,-0.219999999999999,-0.4,0.00170673306130905
1763,-0.219999999999999,-0.369999999999999,0.00323467914154551
1764,-0.219999999999999,-0.339999999999999,0.00471315955352966
1765,-0.219999999999999,-0.309999999999999,0.00612632903365938
1766,-0.219999999999999,-0.279999999999999,0.00745984609893753
1767,-0.219999999999999,-0.249999999999999,0.00870085141886519
1768,-0.219999999999999,-0.219999999999999,0.00983794658765115
1769,-0.219999999999999,-0.189999999999999,0.0108611732939003
1770,-0.219999999999999,-0.159999999999999,0.0117619928837018
1771,-0.219999999999999,-0.129999999999999,0.0125332662981883
1772,-0.219999999999999,-0.0999999999999992,0.0131692343848494
1773,-0.219999999999999,-0.0699999999999992,0.0136654985745566
1774,-0.219999999999999,-0.0399999999999991,0.014019001911334
1775,-0.219999999999999,-0.00999999999999912,0.0142280104300695
1776,-0.219999999999999,0.0200000000000009,0.0142920948744386
1777,-0.219999999999999,0.0500000000000009,0.0142121127515031
1778,-0.219999999999999,0.080000000000001,0.0139901907047021
1779,-0.219999999999999,0.110000000000001,0.0136297072105219
1780,-0.219999999999999,0.140000000000001,0.0131352755892025
1781,-0.219999999999999,0.170000000000001,0.0125127273089731
1782,-0.219999999999999,0.200000000000001,0.0117690956036123
1783,-0.219999999999999,0.230000000000001,0.0109125993710576
1784,-0.219999999999999,0.260000000000001,0.00995262735973924
1785,-0.219999999999999,0.290000000000001,0.008899722641064
1786,-0.219999999999999,0.320000000000001,0.00776556734046512
1787,-0.219999999999999,0.350000000000001,0.00656296765952567
1788,-0.219999999999999,0.380000000000001,0.00530583913353674
1789,-0.219999999999999,0.410000000000001,0.00400919216586164
1790,-0.219999999999999,0.440000000000001,0.00268911780230143
1791,-0.219999999999999,0.470000000000001,0.00136277375799652
1792,-0.219999999999999,0.500000000000001,4.83706765500972E-05
1793,-0.219999999999999,0.530000000000001,0.00123484136622501
1794,-0.219999999999999,0.560000000000001,0.00246658613529899
1795,-0.219999999999999,0.590000000000001,0.00362557427836775
1796,-0.219999999999999,0.620000000000001,0.00468951615521641
1797,-0.219999999999999,0.650000000000001,0.0056351344386773
1798,-0.219999999999999,0.680000000000002,0.0064381765137898
1799,-0.219999999999999,0.710000000000002,0.00707342666901874
1800,-0.219999999999999,0.740000000000002,0.00751471807900469
1801,-0.219999999999999,0.770000000000002,0.00773494459107859
1802,-0.219999999999999,0.800000000000002,0.00770607232158331
1803,-0.219999999999999,0.830000000000002,0.00739915105661445
1804,-0.219999999999999,0.860000000000002,0.00678432546747759
1805,-0.219999999999999,0.890000000000002,0.00583084614480365
1806,-0.219999999999999,0.920000000000002,0.00450708045189051
1807,-0.219999999999999,0.950000000000002,0.00278052320621955
1808,-0.219999999999999,0.980000000000002,0.000617807184417492
1809,-0.189999999999999,-1,0.001027735631332
1810,-0.189999999999999,-0.97,0.00425748995923251
1811,-0.189999999999999,-0.94,0.00687327910237634
1812,-0.189999999999999,-0.91,0.00892608978798308
1813,-0.189999999999999,-0.88,0.0104648739268491
1814,-0.189999999999999,-0.85,0.0115365806012209
1815,-0.189999999999999,-0.82,0.0121861874097453
1816,-0.189999999999999,-0.79,0.0124567311853534
1817,-0.189999999999999,-0.76,0.0123893380999196
1818,-0.189999999999999,-0.73,0.0120232531691802
1819,-0.189999999999999,-0.7,0.0113958691758873
1820,-0.189999999999999,-0.67,0.0105427550171556
1821,-0.189999999999999,-0.64,0.00949768349644232
1822,-0.189999999999999,-0.61,0.0082926585707762
1823,-0.189999999999999,-0.58,0.00695794206076422
1824,-0.189999999999999,-0.55,0.0055220798473932
1825,-0.189999999999999,-0.52,0.00401192755187348
1826,-0.189999999999999,-0.49,0.00245267572330977
1827,-0.189999999999999,-0.46,0.000867874540121477
1828,-0.189999999999999,-0.429999999999999,0.000720541968097858
1829,-0.189999999999999,-0.4,0.00229223215567326
1830,-0.189999999999999,-0.369999999999999,0.00382842345747443
1831,-0.189999999999999,-0.339999999999999,0.0053118895212322
1832,-0.189999999999999,-0.309999999999999,0.00672692778405856
1833,-0.189999999999999,-0.279999999999999,0.00805933746072738
1834,-0.189999999999999,-0.249999999999999,0.00929639795665036
1835,-0.189999999999999,-0.219999999999999,0.0104268476818869
1836,-0.189999999999999,-0.189999999999999,0.0114408632604506
1837,-0.189999999999999,-0.159999999999999,0.0123300391318246
1838,-0.189999999999999,-0.129999999999999,0.0130873675261987
1839,-0.189999999999999,-0.0999999999999992,0.0137072188144833
1840,-0.189999999999999,-0.0699999999999992,0.0141853222197603
