x,Q,Ploss
40,0.04,1.20107308219791
40,0.05,1.18957840647446
40,0.06,1.17852250617623
40,0.07,1.16790424960323
40,0.08,1.15772251014121
40,0.09,1.14797616622932
40,0.1,1.13866410132877
40,0.11,1.12978520389066
40,0.12,1.12133836732554
40,0.13,1.11332248997131
40,0.14,1.10573647506305
40,0.15,1.09857923070285
40,0.16,1.09184966982826
40,0.17,1.08554671018373
40,0.18,1.07966927428967
40,0.19,1.07421628941322
40,0.2,1.06918668753933
40,0.21,1.06457940534092
40,0.22,1.06039338415055
40,0.23,1.05662756993135
40,0.24,1.05328091324896
40,0.25,1.05035236924309
40,0.26,1.04784089759985
40,0.27,1.0457454625233
40,0.28,1.04406503270903
40,0.29,1.04279858131546
40,0.3,1.04194508593807
40,0.31,1.04150352858137
40,0.32,1.04147289563308
40,0.33,1.04185217783704
40,0.34,1.04264037026747
40,0.35,1.0438364723021
40,0.36,1.04543948759732
40,0.37,1.04744842406178
40,0.38,1.04986229383104
40,0.39,1.05268011324243
40,0.4,1.05590090280996
40,0.41,1.05952368719925
40,0.42,1.06354749520325
40,0.43,1.06797135971719
40,0.44,1.07279431771473
40,0.45,1.07801541022318
40,0.46,1.08363368230046
40,0.47,1.08964818301058
40,0.48,1.09605796540041
40,0.49,1.10286208647593
41,0,1.25146235315838
41,0.01,1.23795357857937
41,0.02,1.22490008420136
41,0.03,1.21230065547933
41,0.04,1.20015408351073
41,0.05,1.18845916499852
41,0.06,1.17721470221441
41,0.07,1.16641950296291
41,0.08,1.1560723805458
41,0.09,1.14617215372579
41,0.1,1.13671764669216
41,0.11,1.12770768902491
41,0.12,1.11914111566052
41,0.13,1.11101676685805
41,0.14,1.10333348816396
41,0.15,1.09609013037885
41,0.16,1.08928554952416
41,0.17,1.08291860680848
41,0.18,1.07698816859446
41,0.19,1.07149310636678
41,0.2,1.06643229669847
41,0.21,1.06180462122028
41,0.22,1.05760896658699
41,0.23,1.05384422444727
41,0.24,1.05050929141132
41,0.25,1.04760306902023
41,0.26,1.04512446371445
41,0.27,1.0430723868036
41,0.28,1.04144575443599
41,0.29,1.04024348756851
41,0.3,1.03946451193634
41,0.31,1.03910775802347
41,0.32,1.03917216103347
41,0.33,1.03965666085978
41,0.34,1.04056020205706
41,0.35,1.0418817338126
41,0.36,1.04362020991715
41,0.37,1.04577458873709
41,0.38,1.04834383318637
41,0.39,1.05132691069865
41,0.4,1.05472279319909
41,0.41,1.05853045707768
41,0.42,1.06274888316182
41,0.43,1.06737705668909
41,0.44,1.07241396728042
41,0.45,1.07785860891392
41,0.46,1.08370997989827
41,0.47,1.08996708284665
41,0.48,1.09662892465051
41,0.49,1.10369451645389
42,0,1.25146235315838
42,0.01,1.23771016461847
42,0.02,1.2244252095918
42,0.03,1.21160620960774
42,0.04,1.19925189228677
42,0.05,1.18736099130006
42,0.06,1.17593224632833
42,0.07,1.16496440302261
42,0.08,1.15445621296434
42,0.09,1.14440643362567
42,0.1,1.13481382833081
42,0.11,1.1256771662174
42,0.12,1.11699522219802
42,0.13,1.10876677692211
42,0.14,1.10099061673829
42,0.15,1.09366553365744
42,0.16,1.08679032531486
42,0.17,1.08036379493401
42,0.18,1.07438475129028
42,0.19,1.06885200867409
42,0.2,1.06376438685562
42,0.21,1.05912071104957
42,0.22,1.05491981187915
42,0.23,1.05116052534154
42,0.24,1.04784169277323
42,0.25,1.04496216081585
42,0.26,1.04252078138155
42,0.27,1.04051641161976
42,0.28,1.03894791388332
42,0.29,1.03781415569518
42,0.3,1.03711400971597
42,0.31,1.0368463537105
42,0.32,1.03701007051614
42,0.33,1.03760404800983
42,0.34,1.03862717907693
42,0.35,1.0400783615792
42,0.36,1.0419564983232
42,0.37,1.04426049702945
42,0.38,1.04698927030176
42,0.39,1.05014173559605
42,0.4,1.05371681519037
42,0.41,1.05771343615465
42,0.42,1.06213053032067
42,0.43,1.06696703425258
42,0.44,1.07222188921731
42,0.45,1.07789404115568
42,0.46,1.08398244065294
42,0.47,1.09048604291062
42,0.48,1.09740380771762
42,0.49,1.10473469942218
43,0,1.25146235315838
43,0.01,1.23747091767239
43,0.02,1.22395869478646
43,0.03,1.21092434035194
43,0.04,1.19836651678344
43,0.05,1.1862838930153
43,0.06,1.17467514445567
43,0.07,1.16353895294312
43,0.08,1.15287400670256
43,0.09,1.14267900030165
43,0.1,1.13295263460858
43,0.11,1.12369361674829
43,0.12,1.11490066006088
43,0.13,1.10657248405975
43,0.14,1.0987078143895
43,0.15,1.09130538278535
43,0.16,1.08436392703192
43,0.17,1.07788219092286
43,0.18,1.07185892422061
43,0.19,1.066292882617
43,0.2,1.0611828276932
43,0.21,1.05652752688087
43,0.22,1.05232575342371
43,0.23,1.04857628633852
43,0.24,1.04527791037723
43,0.25,1.04242941598915
43,0.26,1.04002959928367
43,0.27,1.03807726199285
43,0.28,1.03657121143431
43,0.29,1.0355102604755
43,0.3,1.0348932274966
43,0.31,1.03471893635512
43,0.32,1.03498621635023
43,0.33,1.03569390218708
43,0.34,1.03684083394227
43,0.35,1.03842585702889
43,0.36,1.04044782216164
43,0.37,1.04290558532358
43,0.38,1.04579800773138
43,0.39,1.04912395580208
43,0.4,1.05288230111995
43,0.41,1.05707192040319
43,0.42,1.06169169547106
43,0.43,1.06674051321152
43,0.44,1.07221726554926
43,0.45,1.07812084941303
43,0.46,1.08445016670463
43,0.47,1.09120412426715
43,0.48,1.09838163385357
43,0.49,1.1059816120961
44,0,1.25146235315838
44,0.01,1.23723584131179
44,0.02,1.22350054585429
44,0.03,1.21025505520366
44,0.04,1.1974979648387
44,0.05,1.18522787725004
44,0.06,1.17344340189097
44,0.07,1.16214315512864
44,0.08,1.15132576019588
44,0.09,1.14098984714371
44,0.1,1.13113405279339
44,0.11,1.12175702069008
44,0.12,1.11285740105605
44,0.13,1.10443385074419
44,0.14,1.09648503319304
44,0.15,1.08900961838108
44,0.16,1.08200628278177
44,0.17,1.07547370931921
44,0.18,1.06941058732407
44,0.19,1.0638156124896
44,0.2,1.05868748682867
44,0.21,1.05402491863049
44,0.22,1.04982662241832
44,0.23,1.04609131890676
44,0.24,1.04281773496064
44,0.25,1.04000460355293
44,0.26,1.03765066372389
44,0.27,1.03575466054014
44,0.28,1.03431534505465
44,0.29,1.03333147426597
44,0.3,1.0328018110793
44,0.31,1.03272512426658
44,0.32,1.03310018842745
44,0.33,1.0339257839509
44,0.34,1.03520069697681
44,0.35,1.0369237193574
44,0.36,1.03909364862036
44,0.37,1.04170928793061
44,0.38,1.04476944605362
44,0.39,1.04827293731882
44,0.4,1.05221858158271
44,0.41,1.05660520419294
44,0.42,1.06143163595248
44,0.43,1.06669671308412
44,0.44,1.07239927719471
44,0.45,1.07853817524093
44,0.46,1.08511225949426
44,0.47,1.09212038750671
44,0.48,1.09956142207655
44,0.49,1.10743423121432
45,0,1.25146235315838
45,0.01,1.23700493900833
45,0.02,1.22305076866268
45,0.03,1.20959836134842
45,0.04,1.19664624387644
45,0.05,1.18419295058666
45,0.06,1.17223702329496
45,0.07,1.16077701123863
45,0.08,1.14981147102401
45,0.09,1.1393389665742
45,0.1,1.12935806907613
45,0.11,1.11986735693005
45,0.12,1.11086541569752
45,0.13,1.10235083805179
45,0.14,1.09432222372665
45,0.15,1.08677817946739
45,0.16,1.07971731898124
45,0.17,1.07313826288866
45,0.18,1.06703963867515
45,0.19,1.06142008064305
45,0.2,1.05627822986402
45,0.21,1.05161273413215
45,0.22,1.04742224791754
45,0.23,1.04370543231908
45,0.24,1.04046095502014
45,0.25,1.03768749024181
45,0.26,1.03538371869825
45,0.27,1.03354832755272
45,0.28,1.03218001037251
45,0.29,1.03127746708541
45,0.3,1.03083940393646
45,0.31,1.03086453344486
45,0.32,1.03135157436069
45,0.33,1.03229925162359
45,0.34,1.03370629631958
45,0.35,1.03557144564106
45,0.36,1.03789344284401
45,0.37,1.04067103720789
45,0.38,1.04390298399552
45,0.39,1.04758804441207
45,0.4,1.05172498556564
45,0.41,1.05631258042797
45,0.42,1.0613496077951
45,0.43,1.06683485224856
45,0.44,1.07276710411709
45,0.45,1.07914515943825
45,0.46,1.08596781992067
45,0.47,1.09323389290706
45,0.48,1.10094219133614
45,0.49,1.10909153370655
46,0,1.25146235315838
46,0.01,1.23677821413635
46,0.02,1.22260936888087
46,0.03,1.20895426566957
46,0.04,1.19581136091245
46,0.05,1.18317911909193
46,0.06,1.17105601270395
46,0.07,1.15944052219883
46,0.08,1.14833113592348
46,0.09,1.13772635006403
46,0.1,1.12762466858815
46,0.11,1.11802460318929
46,0.12,1.10892467323019
46,0.13,1.1003234056881
46,0.14,1.09221933509876
46,0.15,1.08461100350285
46,0.16,1.07749696039222
46,0.17,1.0708757626559
46,0.18,1.06474597452696
46,0.19,1.05910616753116
46,0.2,1.05395492043395
46,0.21,1.04929081918947
46,0.22,1.04511245688961
46,0.23,1.04141843371298
46,0.24,1.03820735687541
46,0.25,1.03547784058025
46,0.26,1.03322850596841
46,0.27,1.03145798107073
46,0.28,1.03016490075905
46,0.29,1.02934790669857
46,0.3,1.0290056473002
46,0.31,1.02913677767369
46,0.32,1.02973995958122
46,0.33,1.03081386139106
46,0.34,1.03235715803135
46,0.35,1.03436853094613
46,0.36,1.03684666804892
46,0.37,1.0397902636785
46,0.38,1.04319801855577
46,0.39,1.04706863973872
46,0.4,1.05140084057954
46,0.41,1.05619334068222
46,0.42,1.06144486585868
46,0.43,1.06715414808767
46,0.44,1.07331992547243
46,0.45,1.07994094219902
46,0.46,1.08701594849538
46,0.47,1.0945437005909
46,0.48,1.10252296067524
46,0.49,1.11095249685871
47,0,1.25146235315838
47,0.01,1.23655566997368
47,0.02,1.22217635198183
47,0.03,1.20832277475201
47,0.04,1.19499332256015
47,0.05,1.18218638832435
47,0.06,1.16990037353933
47,0.07,1.1581336882128
47,0.08,1.14688475080143
47,0.09,1.13615198814815
47,0.1,1.12593383541961
47,0.11,1.11622873604459
47,0.12,1.10703514165258
47,0.13,1.09835151201348
47,0.14,1.09017631497708
47,0.15,1.0825080264142
47,0.16,1.07534513015746
47,0.17,1.06868611794274
47,0.18,1.06252948935196
47,0.19,1.05687375175525
47,0.2,1.05171742025466
47,0.21,1.04705901762779
47,0.22,1.04289707427199
47,0.23,1.03923012814943
47,0.24,1.03605672473265
47,0.25,1.03337541695001
47,0.26,1.03118476513222
47,0.27,1.02948333695957
47,0.28,1.0282697074085
47,0.29,1.02754245870074
47,0.3,1.02730018025009
47,0.31,1.02754146861245
47,0.32,1.02826492743462
47,0.33,1.02946916740406
47,0.34,1.03115280619868
47,0.35,1.03331446843859
47,0.36,1.03595278563598
47,0.37,1.03906639614752
47,0.38,1.04265394512561
47,0.39,1.04671408447186
47,0.4,1.05124547278847
47,0.41,1.05624677533259
47,0.42,1.06171666397018
47,0.43,1.06765381712878
47,0.44,1.07405691975346
47,0.45,1.08092466326096
47,0.46,1.08825574549484
47,0.47,1.09604887068215
47,0.48,1.10430274938846
47,0.49,1.11301609847487
48,0,1.25146235315838
48,0.01,1.23633730970272
48,0.02,1.22175172324526
48,0.03,1.20770389488642
48,0.04,1.19419213503589
48,0.05,1.1812147633411
48,0.06,1.16877010861638
48,0.07,1.1568565087728
48,0.08,1.14547231074887
48,0.09,1.13461587044127
48,0.1,1.12428555263764
48,0.11,1.11447973094828
48,0.12,1.10519678773997
48,0.13,1.09643511406939
48,0.14,1.08819310961798
48,0.15,1.08046918262726
48,0.16,1.07326174983384
48,0.17,1.0665692364067
48,0.18,1.06039007588348
48,0.19,1.05472271010878
48,0.2,1.04956558917201
48,0.21,1.044917171346
48,0.22,1.04077592302655
48,0.23,1.03714031867271
48,0.24,1.0340088407471
48,0.25,1.03137997965658
48,0.26,1.0292522336947
48,0.27,1.02762410898339
48,0.28,1.02649411941555
48,0.29,1.02586078659907
48,0.3,1.02572263979979
48,0.31,1.02607821588663
48,0.32,1.02692605927576
48,0.33,1.02826472187639
48,0.34,1.03009276303682
48,0.35,1.03240874949023
48,0.36,1.03521125530219
48,0.37,1.03849886181752
48,0.38,1.04227015760887
48,0.39,1.04652373842404
48,0.4,1.0512582071357
48,0.41,1.05647217369027
48,0.42,1.06216425505795
48,0.43,1.06833307518247
48,0.44,1.07497726493205
48,0.45,1.08209546205068
48,0.46,1.08968631110911
48,0.47,1.0977484634575
48,0.48,1.10628057717779
48,0.49,1.1152813170358
49,0,1.25146235315838
49,0.01,1.23612313641225
49,0.02,1.22133548775997
49,0.03,1.20709763207369
49,0.04,1.1934078041649
49,0.05,1.18026424870626
49,0.06,1.16766522015376
49,0.07,1.15560898267117
49,0.08,1.14409381005367
49,0.09,1.13311798565292
49,0.1,1.12267980230343
49,0.11,1.11277756224828
49,0.12,1.10340957706705
49,0.13,1.09457416760355
49,0.14,1.08626966389446
49,0.15,1.07849440509874
49,0.16,1.07124673942824
49,0.17,1.06452502407756
49,0.18,1.05832762515641
49,0.19,1.05265291762124
49,0.2,1.0474992852083
49,0.21,1.04286512036697
49,0.22,1.03874882419392
49,0.23,1.03514880636791
49,0.24,1.03206348508504
49,0.25,1.02949128699506
49,0.26,1.02743064713753
49,0.27,1.02588000887967
49,0.28,1.02483782385355
49,0.29,1.02430255189513
49,0.3,1.02427266098286
49,0.31,1.02474662717735
49,0.32,1.02572293456199
49,0.33,1.02720007518315
49,0.34,1.02917654899169
49,0.35,1.03165086378512
49,0.36,1.03462153514929
49,0.37,1.03808708640269
49,0.38,1.04204604853817
49,0.39,1.04649696016861
49,0.4,1.05143836747048
49,0.41,1.05686882412932
49,0.42,1.06278689128529
49,0.43,1.06919113747908
49,0.44,1.07608013859886
49,0.45,1.08345247782703
49,0.46,1.09130674558794
49,0.47,1.09964153949605
49,0.48,1.10845546430436
49,0.49,1.11774713185345
50,0,1.25146235315838
50,0.01,1.2359131530983
50,0.02,1.22092765042633
50,0.03,1.20650399202826
50,0.04,1.19264033538678
50,0.05,1.17933484849705
50,0.06,1.16658570978246
50,0.07,1.15439110801123
50,0.08,1.14274924221426
50,0.09,1.13165832160337
50,0.1,1.12111656549059
50,0.11,1.1111222032088
50,0.12,1.10167347403131
50,0.13,1.09276862709546
50,0.14,1.08440592132363
50,0.15,1.07658362534724
50,0.16,1.06930001743038
50,0.17,1.06255338539527
50,0.18,1.0563420265473
50,0.19,1.05066424760172
50,0.2,1.04551836461017
50,0.21,1.04090270288908
50,0.22,1.03681559694815
50,0.23,1.03325539041909
50,0.24,1.0302204359858
50,0.25,1.02770909531499
50,0.26,1.02571973898793
50,0.27,1.02425074643135
50,0.28,1.02330050585105
50,0.29,1.02286741416478
50,0.3,1.02294987693633
50,0.31,1.02354630831004
50,0.32,1.02465513094607
50,0.33,1.02627477595601
50,0.34,1.02840368283983
50,0.35,1.03104029942286
50,0.36,1.03418308179301
50,0.37,1.03783049423954
50,0.38,1.0419810091919
50,0.39,1.04663310715923
50,0.4,1.05178527666992
50,0.41,1.05743601421319
50,0.42,1.06358382417914
50,0.43,1.07022721880173
50,0.44,1.07736471809987
50,0.45,1.08499484982099
50,0.46,1.09311614938445
50,0.47,1.10172715982511
50,0.48,1.11082643173804
50,0.49,1.12041252322337
51,0,1.25146235315838
51,0.01,1.23570736266511
51,0.02,1.22052821595923
51,0.03,1.20592298018254
51,0.04,1.19188973376075
51,0.05,1.17842656631196
51,0.06,1.16553157855482
51,0.07,1.15320288221844
51,0.08,1.14143859995228
51,0.09,1.13023686523827
51,0.1,1.11959582230255
51,0.11,1.10951362602949
51,0.12,1.09998844187477
51,0.13,1.09101844578163
51,0.14,1.08260182409615
51,0.15,1.07473677348366
51,0.16,1.06742150084762
51,0.17,1.0606542232467
51,0.18,1.05443316781509
51,0.19,1.04875657168239
51,0.2,1.04362268189454
51,0.21,1.03902975533547
51,0.22,1.03497605864977
51,0.23,1.03145986816622
51,0.24,1.02847946982136
51,0.25,1.02603315908539
51,0.26,1.02411924088665
51,0.27,1.02273602953868
51,0.28,1.0218818486671
51,0.29,1.02155503113783
51,0.3,1.02175391898518
51,0.31,1.02247686334135
51,0.32,1.02372222436642
51,0.33,1.02548837117885
51,0.34,1.02777368178726
51,0.35,1.03057654302195
51,0.36,1.03389535046781
51,0.37,1.03772850839778
51,0.38,1.04207442970684
51,0.39,1.04693153584636
51,0.4,1.05229825676013
51,0.41,1.05817303081916
51,0.42,1.06455430475918
51,0.43,1.07144053361745
51,0.44,1.07883018067064
51,0.45,1.08672171737278
51,0.46,1.09511362329482
51,0.47,1.10400438606362
51,0.48,1.11339250130277
51,0.49,1.12327647257229
52,0,1.25146235315838
52,0.01,1.23550576792673
52,0.02,1.22013718889017
52,0.03,1.20535460169072
52,0.04,1.19115600397159
52,0.05,1.17753940527741
52,0.06,1.1645028269538
52,0.07,1.15204430205109
52,0.08,1.14016187522547
52,0.09,1.12885360264407
52,0.1,1.11811755188964
52,0.11,1.10795180186624
52,0.12,1.09835444270682
52,0.13,1.0893235756806
52,0.14,1.08085731310245
52,0.15,1.07295377824264
52,0.16,1.06561110523742
52,0.17,1.05882743900154
52,0.18,1.05260093513986
52,0.19,1.04692975986194
52,0.2,1.04181208989569
52,0.21,1.03724611240387
52,0.22,1.03323002489901
52,0.23,1.02976203516184
52,0.24,1.02684036115795
52,0.25,1.02446323095781
52,0.26,1.02262888265567
52,0.27,1.02133556429047
52,0.28,1.02058153376656
52,0.29,1.02036505877659
52,0.3,1.02068441672358
52,0.31,1.02153789464506
52,0.32,1.0229237891374
52,0.33,1.02484040628104
52,0.34,1.02728606156622
52,0.35,1.03025907981971
52,0.36,1.03375779513258
52,0.37,1.03778055078804
52,0.38,1.04232569919019
52,0.39,1.04739160179394
52,0.4,1.05297662903481
52,0.41,1.05907916026045
52,0.42,1.06569758366185
52,0.43,1.07283029620582
52,0.44,1.0804757035682
52,0.45,1.08863222006647
52,0.46,1.09729826859576
52,0.47,1.10647228056217
52,0.48,1.11615269581933
52,0.49,1.12633796260409
53,0,1.25146235315838
53,0.01,1.23530837160827
53,0.02,1.21975457356972
53,0.03,1.20479886143268
53,0.04,1.1904391503351
53,0.05,1.17667336805477
53,0.06,1.16349945490166
53,0.07,1.15091536361146
53,0.08,1.13891905924079
53,0.09,1.12750851906339
53,0.1,1.11668173246663
53,0.11,1.10643670085029
53,0.12,1.09677143752593
53,0.13,1.08768396761713
53,0.14,1.07917232796124
53,0.15,1.07123456701165
53,0.16,1.06386874474179
53,0.17,1.05707293254963
53,0.18,1.05084521316276
53,0.19,1.04518368054659
53,0.2,1.04008643980994
53,0.21,1.03555160711557
53,0.22,1.03157730958836
53,0.23,1.02816168522669
53,0.24,1.02530288281369
53,0.25,1.0229990618294
53,0.26,1.02124839236452
53,0.27,1.02004905503417
53,0.28,1.01939924089355
53,0.29,1.01929715135306
53,0.3,1.01974099809638
53,0.31,1.02072900299707
53,0.32,1.02225939803775
53,0.33,1.02433042522936
53,0.34,1.02694033653121
53,0.35,1.03008739377245
53,0.36,1.03376986857337
53,0.37,1.03798604226844
53,0.38,1.04273420582963
53,0.39,1.04801265979072
53,0.4,1.053819714172
53,0.41,1.06015368840597
53,0.42,1.06701291126438
53,0.43,1.07439572078505
53,0.44,1.08230046419947
53,0.45,1.09072549786211
53,0.46,1.09966918717927
53,0.47,1.10912990653985
53,0.48,1.11910603924498
53,0.49,1.12959597744075
54,0,1.25146235315838
54,0.01,1.23511517634639
54,0.02,1.21938037417018
54,0.03,1.20425576401786
54,0.04,1.18973917680295
54,0.05,1.17582845684828
54,0.06,1.16252146176865
54,0.07,1.14981606235631
54,0.08,1.13771014246731
54,0.09,1.12620159890926
54,0.1,1.11528834133002
54,0.11,1.10496829210771
54,0.12,1.09523938624232
54,0.13,1.08609957124772
54,0.14,1.07754680704622
54,0.15,1.06957906586208
54,0.16,1.06219433211897
54,0.17,1.05539060233559
54,0.18,1.04916588502509
54,0.19,1.04351820059365
54,0.2,1.03844558124159
54,0.21,1.03394607086391
54,0.22,1.03001772495373
54,0.23,1.02665861050526
54,0.24,1.02386680591856
54,0.25,1.02164040090533
54,0.26,1.01997749639573
54,0.27,1.01887620444516
54,0.28,1.01833464814367
54,0.29,1.01835096152551
54,0.3,1.01892328947906
54,0.31,1.02004978765866
54,0.32,1.02172862239702
54,0.33,1.02395797061867
54,0.34,1.02673601975342
54,0.35,1.03006096765244
54,0.36,1.03393102250388
54,0.37,1.03834440274902
54,0.38,1.04329933700121
54,0.39,1.04879406396338
54,0.4,1.05482683234834
54,0.41,1.06139590079793
54,0.42,1.06849953780506
54,0.43,1.07613602163517
54,0.44,1.0843036402486
54,0.45,1.0930006912244
54,0.46,1.10222548168465
54,0.47,1.11197632821867
54,0.48,1.1222515568099
54,0.49,1.13304950276147
55,0,1.25146235315838
55,0.01,1.2349261846914
55,0.02,1.21901459468831
55,0.03,1.20372531378899
55,0.04,1.1890560869687
55,0.05,1.17500467341093
55,0.06,1.16156884638215
55,0.07,1.14874639310754
55,0.08,1.13653511464821
55,0.09,1.12493282578033
55,0.1,1.11393735487473
55,0.11,1.10354654377882
55,0.12,1.09375824769887
55,0.13,1.08457033508426
55,0.14,1.07598068751324
55,0.15,1.0679871995785
55,0.16,1.06058777877649
55,0.17,1.05378034539533
55,0.18,1.04756283240566
55,0.19,1.0419331853524
55,0.2,1.03688936224714
55,0.21,1.03242933346248
55,0.22,1.02855108162661
55,0.23,1.0252526015197
55,0.24,1.02253189997149
55,0.25,1.02038699575982
55,0.26,1.01881591950961
55,0.27,1.01781671359424
55,0.28,1.017387432037
55,0.29,1.01752614041354
55,0.3,1.01823091575634
55,0.31,1.01949984645895
55,0.32,1.02133103218229
55,0.33,1.02372258376125
55,0.34,1.02667262311276
55,0.35,1.03017928314488
55,0.36,1.03424070766556
55,0.37,1.03885505129467
55,0.38,1.04402047937487
55,0.39,1.0497351678846
55,0.4,1.05599730335157
55,0.41,1.06280508276696
55,0.42,1.07015671350113
55,0.43,1.07805041321933
55,0.44,1.08648440979938
55,0.45,1.09545694124927
55,0.46,1.10496625562573
55,0.47,1.11501061095448
55,0.48,1.12558827514994
55,0.49,1.13669752593734
56,0,1.25146235315838
56,0.01,1.23474139910765
56,0.02,1.21865723894699
56,0.03,1.20320751482643
56,0.04,1.18838988407278
56,0.05,1.17420201905223
56,0.06,1.1606416070353
56,0.07,1.14770635006287
56,0.08,1.13539396481396
56,0.09,1.12370218247515
56,0.1,1.1126287486112
56,0.11,1.10217142303754
56,0.12,1.09232797969347
56,0.13,1.08309620651827
56,0.14,1.07447390532679
56,0.15,1.06645889168767
56,0.16,1.05904899480345
56,0.17,1.05224205739007
56,0.18,1.04603593556008
56,0.19,1.04042849870467
56,0.2,1.03541762938006
56,0.21,1.03100122319199
56,0.22,1.02717718868369
56,0.23,1.02394344722429
56,0.24,1.02129793289811
56,0.25,1.01923859239632
56,0.26,1.01776338490865
56,0.27,1.01687028201629
56,0.28,1.01655726758757
56,0.29,1.01682233767249
56,0.3,1.01766350040001
56,0.31,1.01907877587587
56,0.32,1.02106619608152
56,0.33,1.02362380477462
56,0.34,1.0267496573899
56,0.35,1.03044182094117
56,0.36,1.03469837392526
56,0.37,1.03951740622584
56,0.38,1.04489701901914
56,0.39,1.05083532468031
56,0.4,1.05733044669051
56,0.41,1.06438051954541
56,0.42,1.07198368866482
56,0.43,1.08013811030235
56,0.44,1.0888419514575
56,0.45,1.09809338978707
56,0.46,1.10789061351875
56,0.47,1.11823182136497
56,0.48,1.12911522243739
56,0.49,1.14053903616358
57,0,1.25146235315838
57,0.01,1.23456082197514
57,0.02,1.21830831059812
57,0.03,1.20270237095096
57,0.04,1.18774057100763
57,0.05,1.1734204946445
57,0.06,1.15973974149517
57,0.07,1.14669592680615
57,0.08,1.1342866812944
57,0.09,1.12250965100706
57,0.1,1.11136249718161
57,0.11,1.1008428961096
57,0.12,1.09094853899986
57,0.13,1.08167713184448
57,0.14,1.07302639528661
57,0.15,1.0649940644884
57,0.16,1.05757788900228
57,0.17,1.0507756326424
57,0.18,1.04458507335744
57,0.19,1.03900400310637
57,0.2,1.03403022773359
57,0.21,1.02966156684722
57,0.22,1.02589585369774
57,0.23,1.02273093505833
57,0.24,1.02016467110684
57,0.25,1.0181949353084
57,0.26,1.0168196142997
57,0.27,1.01603660777545
57,0.28,1.01584382837379
57,0.29,1.01623920156601
57,0.3,1.01722066554495
57,0.31,1.01878617111562
57,0.32,1.0209336815878
57,0.33,1.023661172668
57,0.34,1.02696663235472
57,0.35,1.03084806083285
57,0.36,1.03530347037086
57,0.37,1.04033088521792
57,0.38,1.04592834150333
57,0.39,1.05209388713532
57,0.4,1.05882558170311
57,0.41,1.06612149637802
57,0.42,1.07397971381693
57,0.43,1.08239832806665
57,0.44,1.09137544446821
57,0.45,1.10090917956394
57,0.46,1.11099766100391
57,0.47,1.1216390274544
57,0.48,1.13283142850704
57,0.49,1.14457302458892
58,0,1.25146235315838
58,0.01,1.23438445559035
58,0.02,1.21796781312538
58,0.03,1.20220988572886
58,0.04,1.18710815032344
58,0.05,1.17266010063025
58,0.06,1.15886324701188
58,0.07,1.1457151163178
58,0.08,1.13321325173135
58,0.09,1.12135521261803
58,0.1,1.11013857437702
58,0.11,1.09956092829248
58,0.12,1.08961988138858
58,0.13,1.08031305628479
58,0.14,1.07163809105349
58,0.15,1.06359263907944
58,0.16,1.05617436892019
58,0.17,1.04938096416896
58,0.18,1.04321012331858
58,0.19,1.03765955962696
58,0.2,1.03272700098463
58,0.21,1.02841018978318
58,0.22,1.02470688278586
58,0.23,1.02161485099866
58,0.24,1.01913187954442
58,0.25,1.01725576753699
58,0.26,1.01598432795716
58,0.27,1.0153153875307
58,0.28,1.01524678660696
58,0.29,1.01577637903873
58,0.3,1.01690203206484
58,0.31,1.01862162619194
58,0.32,1.02093305507996
58,0.33,1.02383422542686
58,0.34,1.02732305685559
58,0.35,1.03139748180235
58,0.36,1.036055445406
58,0.37,1.04129490539859
58,0.38,1.04711383199682
58,0.39,1.0535102077957
58,0.4,1.06048202766207
58,0.41,1.06802729863015
58,0.42,1.0761440397981
58,0.43,1.08483028222571
58,0.44,1.09408406883282
58,0.45,1.10390345429933
58,0.46,1.11428650496601
58,0.47,1.12523129873675
58,0.48,1.13673592498119
58,0.49,1.14879848443939
59,0,1.25146235315838
59,0.01,1.23421230216762
59,0.02,1.21763574984554
59,0.03,1.2017300624741
59,0.04,1.18649262423285
59,0.05,1.17192083702846
59,0.06,1.15801212032661
59,0.07,1.14476391098517
59,0.08,1.13217366309012
59,0.09,1.12023884779356
59,0.1,1.10895695315283
59,0.11,1.09832548397273
59,0.12,1.08834196164847
59,0.13,1.07900392401139
59,0.14,1.07030892517578
59,0.15,1.06225453538862
59,0.16,1.05483834088004
59,0.17,1.04805794371551
59,0.18,1.04191096165121
59,0.19,1.03639502798937
59,0.2,1.03150779143605
59,0.21,1.02724691596113
59,0.22,1.02361008065892
59,0.23,1.02059497961121
59,0.24,1.01819932175102
59,0.25,1.01642083072985
59,0.26,1.01525724478324
59,0.27,1.01470631660132
59,0.28,1.01476581319867
59,0.29,1.01543351578641
59,0.3,1.01670721964564
59,0.31,1.01858473400229
59,0.32,1.02106388190394
59,0.33,1.02414250009665
59,0.34,1.02781843890518
59,0.35,1.03208956211258
59,0.36,1.03695374684242
59,0.37,1.04240888344266
59,0.38,1.0484528753687
59,0.39,1.05508363907054
59,0.4,1.062299103879
59,0.41,1.07009721189458
59,0.42,1.078475917877
59,0.43,1.08743318913559
59,0.44,1.09696700542156
59,0.45,1.10707535882172
59,0.46,1.11775625365207
59,0.47,1.12900770635374
59,0.48,1.14082774538976
59,0.49,1.1532144111425
60,0,1.25146235315838
60,0.01,1.23404436383994
60,0.02,1.21731212391165
60,0.03,1.20126290425301
60,0.04,1.18589399461598
60,0.05,1.17120270344171
