,p,q,err,err2
944,-0.58,-0.82,0.00650170622560095,0.650170622560095
945,-0.58,-0.79,0.00841217632754381,0.841217632754381
946,-0.58,-0.76,0.00988465943844176,0.988465943844176
947,-0.58,-0.73,0.0109610226693149,1.09610226693149
948,-0.58,-0.7,0.0116812406248693,1.16812406248693
949,-0.58,-0.67,0.0120834246094272,1.20834246094272
950,-0.58,-0.64,0.0122038512547978,1.22038512547978
951,-0.58,-0.61,0.0120769905831256,1.20769905831256
952,-0.58,-0.58,0.0117355335162176,1.17355335162176
953,-0.58,-0.55,0.0112104188467562,1.12104188467562
954,-0.58,-0.52,0.0105308596795906,1.05308596795906
955,-0.58,-0.49,0.00972436936201005,0.972436936201005
956,-0.58,-0.46,0.00881678690496922,0.881678690496922
957,-0.58,-0.429999999999999,0.00783230191815837,0.783230191815837
958,-0.58,-0.4,0.00679347905837636,0.679347905837636
959,-0.58,-0.369999999999999,0.00572128201191519,0.572128201191519
960,-0.58,-0.339999999999999,0.00463509701820548,0.463509701820548
961,-0.58,-0.309999999999999,0.00355275593737595,0.355275593737595
962,-0.58,-0.279999999999999,0.00249055889049104,0.249055889049104
963,-0.58,-0.249999999999999,0.0014632964575391,0.14632964575391
964,-0.58,-0.219999999999999,0.000484271466385827,0.0484271466385827
965,-0.58,-0.189999999999999,0.000434679633937234,0.0434679633937234
966,-0.58,-0.159999999999999,0.00128316579998183,0.128316579998183
967,-0.58,-0.129999999999999,0.00205222081252737,0.205222081252737
968,-0.58,-0.0999999999999992,0.00273428307832228,0.273428307832228
969,-0.58,-0.0699999999999992,0.0033231758096942,0.33231758096942
970,-0.58,-0.0399999999999991,0.00381408756589512,0.381408756589512
971,-0.58,-0.00999999999999912,0.00420355315835828,0.420355315835828
972,-0.58,0.0200000000000009,0.00448943490365248,0.448943490365248
973,-0.58,0.0500000000000009,0.00467090422253548,0.467090422253548
974,-0.58,0.080000000000001,0.00474842356993594,0.474842356993594
975,-0.58,0.110000000000001,0.00472372869865315,0.472372869865315
976,-0.58,0.140000000000001,0.00459981124390679,0.459981124390679
977,-0.58,0.170000000000001,0.00438090161441946,0.438090161441946
978,-0.58,0.200000000000001,0.00407245220454782,0.407245220454782
979,-0.58,0.230000000000001,0.00368112089380422,0.368112089380422
980,-0.58,0.260000000000001,0.00321475485128943,0.321475485128943
981,-0.58,0.290000000000001,0.00268237462296705,0.268237462296705
982,-0.58,0.320000000000001,0.00209415849695098,0.209415849695098
983,-0.58,0.350000000000001,0.00146142715857993,0.146142715857993
984,-0.58,0.380000000000001,0.000796628595870745,0.0796628595870745
985,-0.58,0.410000000000001,0.00011332328882411,0.011332328882411
986,-0.58,0.440000000000001,0.000573830357073129,0.0573830357073129
987,-0.58,0.470000000000001,0.0012490903187225,0.12490903187225
988,-0.58,0.500000000000001,0.00189564501272485,0.189564501272485
989,-0.58,0.530000000000001,0.0024956271187447,0.24956271187447
990,-0.58,0.560000000000001,0.00303012715447517,0.303012715447517
991,-0.58,0.590000000000001,0.00347920682715637,0.347920682715637
992,-0.58,0.620000000000001,0.00382191215626895,0.382191215626895
993,-0.58,0.650000000000001,0.00403628636569297,0.403628636569297
994,-0.58,0.680000000000002,0.00409938257261305,0.409938257261305
995,-0.58,0.710000000000002,0.00398727624649391,0.398727624649391
996,-0.58,0.740000000000002,0.00367507747392447,0.367507747392447
997,-0.58,0.770000000000002,0.00313694300559777,0.313694300559777
998,-0.58,0.800000000000002,0.00234608811552893,0.234608811552893
999,-0.58,0.830000000000002,0.00127479825658301,0.1274798256583
1000,-0.58,0.860000000000002,0.000105559476320809,0.0105559476320809
1001,-0.58,0.890000000000002,0.00182452506482657,0.182452506482657
1002,-0.58,0.920000000000002,0.00391253447816697,0.391253447816697
1003,-0.58,0.950000000000002,0.0064009087569557,0.64009087569557
1004,-0.58,0.980000000000002,0.00932184327690429,0.932184327690429
1005,-0.55,-1,0.0143228635199646,1.43228635199646
1006,-0.55,-0.97,0.00904591218574963,0.904591218574963
1007,-0.55,-0.94,0.00448822321645448,0.448822321645448
1008,-0.55,-0.91,0.000596177795102892,0.0596177795102892
1009,-0.55,-0.88,0.00268176617907672,0.268176617907672
1010,-0.55,-0.85,0.00539510698562413,0.539510698562413
1011,-0.55,-0.82,0.00759133131509131,0.759133131509131
1012,-0.55,-0.79,0.0093159458496595,0.93159458496595
1013,-0.55,-0.76,0.0106125082143435,1.06125082143435
1014,-0.55,-0.73,0.0115226573016693,1.15226573016693
1015,-0.55,-0.7,0.0120861429981257,1.20861429981257
1016,-0.55,-0.67,0.012340855317486,1.2340855317486
1017,-0.55,-0.64,0.0123228529538513,1.23228529538513
1018,-0.55,-0.61,0.0120663912793003,1.20663912793003
1019,-0.55,-0.58,0.0116039497787648,1.16039497787648
1020,-0.55,-0.55,0.0109662589597379,1.09662589597379
1021,-0.55,-0.52,0.0101823267262587,1.01823267262587
1022,-0.55,-0.49,0.00927946424371524,0.927946424371524
1023,-0.55,-0.46,0.0082833113012287,0.82833113012287
1024,-0.55,-0.429999999999999,0.00721786118308043,0.721786118308043
1025,-0.55,-0.4,0.00610548505982104,0.610548505982104
1026,-0.55,-0.369999999999999,0.00496695591174158,0.496695591174158
1027,-0.55,-0.339999999999999,0.00382147199437903,0.382147199437903
1028,-0.55,-0.309999999999999,0.00268667985384475,0.268667985384475
1029,-0.55,-0.279999999999999,0.00157869691039302,0.157869691039302
1030,-0.55,-0.249999999999999,0.000512133605370167,0.0512133605370167
1031,-0.55,-0.219999999999999,0.00049988486291184,0.049988486291184
1032,-0.55,-0.189999999999999,0.00144569721503848,0.144569721503848
1033,-0.55,-0.159999999999999,0.00231508516828023,0.231508516828023
1034,-0.55,-0.129999999999999,0.00309925290125239,0.309925290125239
1035,-0.55,-0.0999999999999992,0.00379080690490668,0.379080690490668
1036,-0.55,-0.0699999999999992,0.00438373620538793,0.438373620538793
1037,-0.55,-0.0399999999999991,0.00487339295380718,0.487339295380718
1038,-0.55,-0.00999999999999912,0.00525647337333145,0.525647337333145
1039,-0.55,0.0200000000000009,0.00553099905473313,0.553099905473313
1040,-0.55,0.0500000000000009,0.00569629859961467,0.569629859961467
1041,-0.55,0.080000000000001,0.0057529895891438,0.57529895891438
1042,-0.55,0.110000000000001,0.00570296088967299,0.570296088967299
1043,-0.55,0.140000000000001,0.0055493552755078,0.55493552755078
1044,-0.55,0.170000000000001,0.00529655235908268,0.529655235908268
1045,-0.55,0.200000000000001,0.004950151840899,0.4950151840899
1046,-0.55,0.230000000000001,0.004516957044935,0.4516957044935
1047,-0.55,0.260000000000001,0.00400495875902875,0.400495875902874
1048,-0.55,0.290000000000001,0.0034233193582095,0.34233193582095
1049,-0.55,0.320000000000001,0.00278235720344541,0.278235720344541
1050,-0.55,0.350000000000001,0.00209353133267545,0.209353133267545
1051,-0.55,0.380000000000001,0.0013694263951365,0.13694263951365
1052,-0.55,0.410000000000001,0.000623737876413165,0.0623737876413165
1053,-0.55,0.440000000000001,0.000128742439228477,0.0128742439228477
1054,-0.55,0.470000000000001,0.000872140742322592,0.0872140742322592
1055,-0.55,0.500000000000001,0.00158951523065588,0.158951523065588
1056,-0.55,0.530000000000001,0.00226286989610457,0.226286989610457
1057,-0.55,0.560000000000001,0.00287316807866155,0.287316807866155
1058,-0.55,0.590000000000001,0.00340034578350245,0.340034578350245
1059,-0.55,0.620000000000001,0.00382332477827781,0.382332477827781
1060,-0.55,0.650000000000001,0.00412002545994792,0.412002545994792
1061,-0.55,0.680000000000002,0.00426737951150478,0.426737951150478
1062,-0.55,0.710000000000002,0.00424134234385372,0.424134234385372
1063,-0.55,0.740000000000002,0.00401690532828911,0.401690532828911
1064,-0.55,0.770000000000002,0.00356810781947843,0.356810781947843
1065,-0.55,0.800000000000002,0.00286804899438589,0.286804899438589
1066,-0.55,0.830000000000002,0.00188889947875119,0.188889947875119
1067,-0.55,0.860000000000002,0.00060191279229469,0.060191279229469
1068,-0.55,0.890000000000002,0.00102256339751764,0.102256339751764
1069,-0.55,0.920000000000002,0.00301507620565343,0.301507620565343
1070,-0.55,0.950000000000002,0.00540705663469844,0.540705663469844
1071,-0.55,0.980000000000002,0.00823080886492669,0.823080886492669
1072,-0.52,-1,0.012109142427012,1.2109142427012
1073,-0.52,-0.97,0.00706969085924942,0.706969085924942
1074,-0.52,-0.94,0.00273852769072123,0.273852769072123
1075,-0.52,-0.91,0.000937719984935935,0.0937719984935935
1076,-0.52,-0.88,0.00401035226222212,0.401035226222212
1077,-0.52,-0.85,0.00652862923416577,0.652862923416577
1078,-0.52,-0.82,0.00853980314399444,0.853980314399444
1079,-0.52,-0.79,0.0100891498851243,1.00891498851243
1080,-0.52,-0.76,0.0112199998753444,1.12199998753444
1081,-0.52,-0.73,0.0119737683048418,1.19737683048418
1082,-0.52,-0.7,0.0123899847903757,1.23899847903757
1083,-0.52,-0.67,0.0125063224330496,1.25063224330496
1084,-0.52,-0.64,0.0123586263055369,1.23586263055369
1085,-0.52,-0.61,0.0119809413761688,1.19809413761688
1086,-0.52,-0.58,0.011405539879778,1.1405539879778
1087,-0.52,-0.55,0.0106629481607217,1.06629481607217
1088,-0.52,-0.52,0.00978197298248952,0.978197298248952
1089,-0.52,-0.49,0.00878972733016329,0.878972733016329
1090,-0.52,-0.46,0.00771165571303365,0.771165571303365
1091,-0.52,-0.429999999999999,0.00657155897273355,0.657155897273355
1092,-0.52,-0.4,0.00539161862084517,0.539161862084517
1093,-0.52,-0.369999999999999,0.00419242070157684,0.419242070157684
1094,-0.52,-0.339999999999999,0.0029929792033123,0.29929792033123
1095,-0.52,-0.309999999999999,0.0018107590202359,0.18107590202359
1096,-0.52,-0.279999999999999,0.000661698481226966,0.0661698481226966
1097,-0.52,-0.249999999999999,0.000439768554885583,0.0439768554885583
1098,-0.52,-0.219999999999999,0.0014806910119301,0.14806910119301
1099,-0.52,-0.189999999999999,0.00244957932495164,0.244957932495164
1100,-0.52,-0.159999999999999,0.00333638456394943,0.333638456394943
1101,-0.52,-0.129999999999999,0.0041324779465088,0.41324779465088
1102,-0.52,-0.0999999999999992,0.00483063073607278,0.483063073607278
1103,-0.52,-0.0699999999999992,0.00542499450871921,0.542499450871921
1104,-0.52,-0.0399999999999991,0.00591108178729159,0.591108178729159
1105,-0.52,-0.00999999999999912,0.00628574703251163,0.628574703251163
1106,-0.52,0.0200000000000009,0.00654716797924706,0.654716797924706
1107,-0.52,0.0500000000000009,0.006694827322498,0.6694827322498
1108,-0.52,0.080000000000001,0.00672949472537079,0.672949472537079
1109,-0.52,0.110000000000001,0.0066532091652751,0.66532091652751
1110,-0.52,0.140000000000001,0.0064692615928068,0.64692615928068
1111,-0.52,0.170000000000001,0.00618217790469431,0.618217790469431
1112,-0.52,0.200000000000001,0.00579770222427934,0.579770222427934
1113,-0.52,0.230000000000001,0.00532278047711737,0.532278047711737
1114,-0.52,0.260000000000001,0.00476554426601636,0.476554426601636
1115,-0.52,0.290000000000001,0.00413529502754224,0.413529502754224
1116,-0.52,0.320000000000001,0.00344248846582414,0.344248846582414
1117,-0.52,0.350000000000001,0.00269871927613885,0.269871927613885
1118,-0.52,0.380000000000001,0.00191670611286814,0.191670611286814
1119,-0.52,0.410000000000001,0.00111027684127125,0.111027684127125
1120,-0.52,0.440000000000001,0.000294354037810963,0.0294354037810963
1121,-0.52,0.470000000000001,0.000515059258894674,0.0515059258894674
1122,-0.52,0.500000000000001,0.00130089354650965,0.130089354650965
1123,-0.52,0.530000000000001,0.0020450266217347,0.20450266217347
1124,-0.52,0.560000000000001,0.00272829710071868,0.272829710071868
1125,-0.52,0.590000000000001,0.00333051771332633,0.333051771332633
1126,-0.52,0.620000000000001,0.00383048837054087,0.383048837054087
1127,-0.52,0.650000000000001,0.00420600900414877,0.420600900414877
1128,-0.52,0.680000000000002,0.00443389219980606,0.443389219980606
1129,-0.52,0.710000000000002,0.00448997561123674,0.448997561123674
1130,-0.52,0.740000000000002,0.00434913417068332,0.434913417068332
1131,-0.52,0.770000000000002,0.00398529208589542,0.398529208589542
1132,-0.52,0.800000000000002,0.00337143465259327,0.337143465259327
1133,-0.52,0.830000000000002,0.00247961986288557,0.247961986288557
1134,-0.52,0.860000000000002,0.00128098982428576,0.128098982428576
1135,-0.52,0.890000000000002,0.000254218009039536,0.0254218009039536
1136,-0.52,0.920000000000002,0.00215665978505536,0.215665978505536
1137,-0.52,0.950000000000002,0.00445787438447233,0.445787438447233
1138,-0.52,0.980000000000002,0.00719027272952616,0.719027272952616
1139,-0.49,-1,0.0100973369701655,1.00973369701655
1140,-0.49,-0.97,0.00528261478517789,0.528261478517789
1141,-0.49,-0.94,0.00116561308825911,0.116561308825911
1142,-0.49,-0.91,0.00230680004492452,0.230680004492452
1143,-0.49,-0.88,0.00518568755273642,0.518568755273642
1144,-0.49,-0.85,0.00752007611829183,0.752007611829183
1145,-0.49,-0.82,0.00935698823915283,0.935698823915283
1146,-0.49,-0.79,0.0107414736493713,1.07414736493713
1147,-0.49,-0.76,0.0117166401179181,1.17166401179181
1148,-0.49,-0.73,0.0123236836224779,1.23236836224779
1149,-0.49,-0.7,0.0126019179281293,1.26019179281293
1150,-0.49,-0.67,0.0125888035802532,1.25888035802532
1151,-0.49,-0.64,0.0123199763152954,1.23199763152954
1152,-0.49,-0.61,0.0118292749217294,1.18292749217294
1153,-0.49,-0.58,0.0111487685452958,1.11487685452958
1154,-0.49,-0.55,0.0103087834638933,1.03087834638933
1155,-0.49,-0.52,0.00933792933737823,0.933792933737823
1156,-0.49,-0.49,0.00826312494873423,0.826312494873423
1157,-0.49,-0.46,0.00710962344358787,0.710962344358786
1158,-0.49,-0.429999999999999,0.00590103708425926,0.590103708425926
1159,-0.49,-0.4,0.00465936152572457,0.465936152572457
1160,-0.49,-0.369999999999999,0.00340499962522584,0.340499962522584
1161,-0.49,-0.339999999999999,0.00215678479931236,0.215678479931236
1162,-0.49,-0.309999999999999,0.000932003929744807,0.0932003929744807
1163,-0.49,-0.279999999999999,0.000253580158103873,0.0253580158103873
1164,-0.49,-0.249999999999999,0.00138570664920533,0.138570664920533
1165,-0.49,-0.219999999999999,0.00245159510587384,0.245159510587384
1166,-0.49,-0.189999999999999,0.00343992423968915,0.343992423968915
1167,-0.49,-0.159999999999999,0.00434081108582875,0.434081108582875
1168,-0.49,-0.129999999999999,0.00514579056223538,0.514579056223538
1169,-0.49,-0.0999999999999992,0.00584779541159555,0.584779541159555
1170,-0.49,-0.0699999999999992,0.00644113651328369,0.644113651328369
1171,-0.49,-0.0399999999999991,0.00692148356124385,0.692148356124385
1172,-0.49,-0.00999999999999912,0.00728584609665725,0.728584609665725
1173,-0.49,0.0200000000000009,0.00753255488663901,0.753255488663901
1174,-0.49,0.0500000000000009,0.00766124364900272,0.766124364900272
1175,-0.49,0.080000000000001,0.00767283110221773,0.767283110221773
1176,-0.49,0.110000000000001,0.0075695033478535,0.75695033478535
1177,-0.49,0.140000000000001,0.00735469656932751,0.735469656932751
1178,-0.49,0.170000000000001,0.00703308004005697,0.703308004005697
1179,-0.49,0.200000000000001,0.00661053944142773,0.661053944142773
1180,-0.49,0.230000000000001,0.00609416047379783,0.609416047379783
1181,-0.49,0.260000000000001,0.00549221276438187,0.549221276438187
1182,-0.49,0.290000000000001,0.00481413406106179,0.481413406106179
1183,-0.49,0.320000000000001,0.00407051469495234,0.407051469495234
1184,-0.49,0.350000000000001,0.00327308233896926,0.327308233896926
1185,-0.49,0.380000000000001,0.00243468700787977,0.243468700787977
1186,-0.49,0.410000000000001,0.00156928634107348,0.156928634107348
1187,-0.49,0.440000000000001,0.000691931128728486,0.0691931128728486
1188,-0.49,0.470000000000001,0.000181248900015288,0.0181248900015288
1189,-0.49,0.500000000000001,0.00103305905320197,0.103305905320197
1190,-0.49,0.530000000000001,0.00184525340727162,0.184525340727162
1191,-0.49,0.560000000000001,0.00259854829938551,0.259854829938551
1192,-0.49,0.590000000000001,0.00327263559433258,0.327263559433258
1193,-0.49,0.620000000000001,0.00384619572966379,0.384619572966379
1194,-0.49,0.650000000000001,0.00429691052326645,0.429691052326645
1195,-0.49,0.680000000000002,0.00460147578572431,0.460147578572431
1196,-0.49,0.710000000000002,0.00473561370669017,0.473561370669017
1197,-0.49,0.740000000000002,0.00467408504075821,0.467408504075821
1198,-0.49,0.770000000000002,0.00439070108265097,0.439070108265097
1199,-0.49,0.800000000000002,0.00385833545872811,0.385833545872811
1200,-0.49,0.830000000000002,0.00304893570493982,0.304893570493982
1201,-0.49,0.860000000000002,0.00193353466963589,0.193353466963589
1202,-0.49,0.890000000000002,0.000482261722246205,0.0482261722246205
1203,-0.49,0.920000000000002,0.001335646220237,0.1335646220237
1204,-0.49,0.950000000000002,0.00355183384064729,0.355183384064729
1205,-0.49,0.980000000000002,0.00619881675185611,0.619881675185611
1206,-0.46,-1,0.0082768872715357,0.82768872715357
1207,-0.46,-0.97,0.00367431343538525,0.367431343538525
1208,-0.46,-0.94,0.000240703704417418,0.0240703704417418
1209,-0.46,-0.91,0.00352105998728825,0.352105998728825
1210,-0.46,-0.88,0.00621758601792514,0.621758601792514
1211,-0.46,-0.85,0.00837907981515526,0.837907981515526
1212,-0.46,-0.82,0.0100523388039007,1.00523388039007
1213,-0.46,-0.79,0.0112821911617852,1.12821911617852
1214,-0.46,-0.76,0.0121115265385134,1.21115265385134
1215,-0.46,-0.73,0.0125813261613575,1.25813261613575
1216,-0.46,-0.7,0.0127306923397369,1.27306923397369
1217,-0.46,-0.67,0.0125968773877927,1.25968773877927
1218,-0.46,-0.64,0.012215311970112,1.2215311970112
1219,-0.46,-0.61,0.0116196328934983,1.16196328934983
1220,-0.46,-0.58,0.0108417103480226,1.08417103480226
1221,-0.46,-0.55,0.00991167462058113,0.991167462058113
1222,-0.46,-0.52,0.0088579422802756,0.88579422802756
1223,-0.46,-0.49,0.00770724186041008,0.770724186041008
1224,-0.46,-0.46,0.0064846390410736,0.64846390410736
1225,-0.46,-0.429999999999999,0.00521356134084228,0.521356134084228
1226,-0.46,-0.4,0.00391582234143817,0.391582234143817
1227,-0.46,-0.369999999999999,0.00261164544015616,0.261164544015616
1228,-0.46,-0.339999999999999,0.00131968715387462,0.131968715387461
1229,-0.46,-0.309999999999999,5.70599721315128E-05,0.00570599721315128
1230,-0.46,-0.279999999999999,0.00116064521507773,0.116064521507773
1231,-0.46,-0.249999999999999,0.00231933712142064,0.231933712142063
1232,-0.46,-0.219999999999999,0.00340640247936342,0.340640247936342
1233,-0.46,-0.189999999999999,0.00441068486236658,0.441068486236658
1234,-0.46,-0.159999999999999,0.00532246390127704,0.532246390127704
1235,-0.46,-0.129999999999999,0.00613343489408286,0.613343489408286
1236,-0.46,-0.0999999999999992,0.00683668878818482,0.683668878818482
1237,-0.46,-0.0699999999999992,0.00742669253807149,0.742669253807149
1238,-0.46,-0.0399999999999991,0.00789926982612525,0.789926982612525
1239,-0.46,-0.00999999999999912,0.00825158213532559,0.825158213532559
1240,-0.46,0.0200000000000009,0.00848211016858515,0.848211016858515
1241,-0.46,0.0500000000000009,0.00859063561492978,0.859063561492978
1242,-0.46,0.080000000000001,0.00857822323657329,0.857822323657329
1243,-0.46,0.110000000000001,0.0084472032901619,0.84472032901619
1244,-0.46,0.140000000000001,0.00820115426329801,0.820115426329801
1245,-0.46,0.170000000000001,0.00784488591613448,0.784488591613448
1246,-0.46,0.200000000000001,0.00738442263722737,0.738442263722737
1247,-0.46,0.230000000000001,0.00682698709208281,0.682698709208281
1248,-0.46,0.260000000000001,0.00618098415728985,0.618098415728985
1249,-0.46,0.290000000000001,0.00545598515280161,0.545598515280161
1250,-0.46,0.320000000000001,0.00466271233868213,0.466271233868213
1251,-0.46,0.350000000000001,0.00381302370058529,0.381302370058529
1252,-0.46,0.380000000000001,0.00291989798216979,0.291989798216979
1253,-0.46,0.410000000000001,0.00199742000177871,0.199742000177871
1254,-0.46,0.440000000000001,0.00106076620477077,0.106076620477077
1255,-0.46,0.470000000000001,0.000126190479828668,0.0126190479828668
1256,-0.46,0.500000000000001,0.000788989785112166,0.0788989785112166
1257,-0.46,0.530000000000001,0.00166640740823061,0.166640740823061
1258,-0.46,0.560000000000001,0.00248665887916641,0.248665887916641
1259,-0.46,0.590000000000001,0.00322931760034299,0.322931760034299
1260,-0.46,0.620000000000001,0.00387294690114994,0.387294690114994
1261,-0.46,0.650000000000001,0.00439511282750304,0.439511282750304
1262,-0.46,0.680000000000002,0.00477239672269414,0.477239672269414
1263,-0.46,0.710000000000002,0.00498040759341953,0.498040759341953
1264,-0.46,0.740000000000002,0.00499379426938119,0.499379426938119
1265,-0.46,0.770000000000002,0.00478625735792636,0.478625735792636
1266,-0.46,0.800000000000002,0.00433056100729159,0.433056100729159
1267,-0.46,0.830000000000002,0.00359854446980375,0.359854446980375
1268,-0.46,0.860000000000002,0.00256113347606434,0.256113347606434
1269,-0.46,0.890000000000002,0.00118835142622179,0.118835142622179
1270,-0.46,0.920000000000002,0.000550669605771894,0.0550669605771894
1271,-0.46,0.950000000000002,0.00268767804201078,0.268767804201078
1272,-0.46,0.980000000000002,0.00525529214723856,0.525529214723856
1273,-0.429999999999999,-1,0.00663766413445147,0.663766413445147
1274,-0.429999999999999,-0.97,0.00223484366484602,0.223484366484602
1275,-0.429999999999999,-0.94,0.00149018168106908,0.149018168106908
1276,-0.429999999999999,-0.91,0.00459007652590439,0.459007652590439
1277,-0.429999999999999,-0.88,0.00711544393271452,0.711544393271452
1278,-0.429999999999999,-0.85,0.00911485797432252,0.911485797432252
1279,-0.429999999999999,-0.82,0.0106348956488723,1.06348956488723
1280,-0.429999999999999,-0.79,0.011720168149945,1.1720168149945
1281,-0.429999999999999,-0.76,0.0124133515140513,1.24133515140513
1282,-0.429999999999999,-0.73,0.0127552166519739,1.27552166519739
1283,-0.429999999999999,-0.7,0.0127846587855529,1.27846587855529
1284,-0.429999999999999,-0.67,0.0125387263004041,1.25387263004041
1285,-0.429999999999999,-0.64,0.0120526490254429,1.20526490254429
1286,-0.429999999999999,-0.61,0.0113598659595217,1.13598659595217
1287,-0.429999999999999,-0.58,0.0104920524492456,1.04920524492456
1288,-0.429999999999999,-0.55,0.00947914683889491,0.947914683889491
1289,-0.429999999999999,-0.52,0.00834937659717796,0.834937659717796
1290,-0.429999999999999,-0.49,0.00712928393961038,0.712928393961038
1291,-0.429999999999999,-0.46,0.00584375095110525,0.584375095110525
1292,-0.429999999999999,-0.429999999999999,0.00451602422437541,0.451602422437541
1293,-0.429999999999999,-0.4,0.00316773902861371,0.316773902861371
1294,-0.429999999999999,-0.369999999999999,0.00181894300614283,0.181894300614283
1295,-0.429999999999999,-0.339999999999999,0.000488119425717331,0.0488119425717331
1296,-0.429999999999999,-0.309999999999999,0.000807790015846035,0.0807790015846036
1297,-0.429999999999999,-0.279999999999999,0.00205336281612032,0.205336281612032
1298,-0.429999999999999,-0.249999999999999,0.00323467372131609,0.323467372131609
1299,-0.429999999999999,-0.219999999999999,0.00433927318807953,0.433927318807953
1300,-0.429999999999999,-0.189999999999999,0.00535616625283468,0.535616625283468
1301,-0.429999999999999,-0.159999999999999,0.0062757917937399,0.62757917937399
1302,-0.429999999999999,-0.129999999999999,0.00709000218566198,0.709000218566198
1303,-0.429999999999999,-0.0999999999999992,0.00779204332558212,0.779204332558213
1304,-0.429999999999999,-0.0699999999999992,0.00837653503302755,0.837653503302755
1305,-0.429999999999999,-0.0399999999999991,0.00883945181268367,0.883945181268367
1306,-0.429999999999999,-0.00999999999999912,0.00917810396714912,0.917810396714912
1307,-0.429999999999999,0.0200000000000009,0.00939111905849136,0.939111905849136
1308,-0.429999999999999,0.0500000000000009,0.00947842371015086,0.947842371015086
1309,-0.429999999999999,0.080000000000001,0.00944122573357594,0.944122573357594
1310,-0.429999999999999,0.110000000000001,0.00928199658799948,0.928199658799948
1311,-0.429999999999999,0.140000000000001,0.00900445415009794,0.900445415009794
1312,-0.429999999999999,0.170000000000001,0.00861354579505547,0.861354579505547
1313,-0.429999999999999,0.200000000000001,0.00811543178396678,0.811543178396678
1314,-0.429999999999999,0.230000000000001,0.00751746894812856,0.751746894812857
1315,-0.429999999999999,0.260000000000001,0.00682819465643678,0.682819465643678
1316,-0.429999999999999,0.290000000000001,0.00605731107888337,0.605731107888337
1317,-0.429999999999999,0.320000000000001,0.00521566971686921,0.521566971686921
1318,-0.429999999999999,0.350000000000001,0.00431525621804217,0.431525621804217
1319,-0.429999999999999,0.380000000000001,0.00336917544046695,0.336917544046695
1320,-0.429999999999999,0.410000000000001,0.00239163679906003,0.239163679906003
1321,-0.429999999999999,0.440000000000001,0.00139793984566893,0.139793984566893
1322,-0.429999999999999,0.470000000000001,0.000404460115330033,0.0404460115330033
1323,-0.429999999999999,0.500000000000001,0.00057136479018798,0.057136479018798
1324,-0.429999999999999,0.530000000000001,0.00151104888113468,0.151104888113468
1325,-0.429999999999999,0.560000000000001,0.00239507121950484,0.239507121950484
1326,-0.429999999999999,0.590000000000001,0.00320288912985683,0.320288912985683
1327,-0.429999999999999,0.620000000000001,0.0039129511935766,0.39129511935766
1328,-0.429999999999999,0.650000000000001,0.00450271001015165,0.450271001015165
1329,-0.429999999999999,0.680000000000002,0.00494863475387789,0.494863475387789
1330,-0.429999999999999,0.710000000000002,0.00522622351732593,0.522622351732593
1331,-0.429999999999999,0.740000000000002,0.00531001544589434,0.531001544589434
1332,-0.429999999999999,0.770000000000002,0.00517360267171303,0.517360267171303
1333,-0.429999999999999,0.800000000000002,0.00478964205133927,0.478964205133927
1334,-0.429999999999999,0.830000000000002,0.00412986670974328,0.412986670974328
1335,-0.429999999999999,0.860000000000002,0.0031650973931603,0.31650973931603
1336,-0.429999999999999,0.890000000000002,0.00186525363611999,0.186525363611999
1337,-0.429999999999999,0.920000000000002,0.000199364749630917,0.0199364749630917
1338,-0.429999999999999,0.950000000000002,0.00186441937084479,0.186441937084479
1339,-0.429999999999999,0.980000000000002,0.00435881761450051,0.435881761450051
1340,-0.4,-1,0.00516996598505474,0.516996598505474
1341,-0.4,-0.97,0.000954686681884527,0.0954686681884527
1342,-0.4,-0.94,0.00259215872017777,0.259215872017777
1343,-0.4,-0.91,0.00552300846379254,0.552300846379254
1344,-0.4,-0.88,0.00788824283417271,0.788824283417271
1345,-0.4,-0.85,0.00973621664859278,0.973621664859278
1346,-0.4,-0.82,0.0111132910956848,1.11132910956848
1347,-0.4,-0.79,0.0120638649327433,1.20638649327433
1348,-0.4,-0.76,0.0126304050589763,1.26304050589763
1349,-0.4,-0.73,0.0128534764792399,1.28534764792399
1350,-0.4,-0.7,0.0127717716697746,1.27717716697746
1351,-0.4,-0.67,0.0124221393641025,1.24221393641025
1352,-0.4,-0.64,0.0118396127686968,1.18396127686968
1353,-0.4,-0.61,0.0110574372232169,1.10574372232169
1354,-0.4,-0.58,0.01010709731765,1.010709731765
1355,-0.4,-0.55,0.00901834348058246,0.901834348058246
1356,-0.4,-0.52,0.00781921804786176,0.781921804786176
1357,-0.4,-0.49,0.00653608082386275,0.653608082386275
1358,-0.4,-0.46,0.00519363415025719,0.519363415025719
1359,-0.4,-0.429999999999999,0.00381494748857096,0.381494748857096
1360,-0.4,-0.4,0.00242148153305832,0.242148153305832
1361,-0.4,-0.369999999999999,0.00103311185693462,0.103311185693462
1362,-0.4,-0.339999999999999,0.000331847888343858,0.0331847888343859
1363,-0.4,-0.309999999999999,0.00165662321951522,0.165662321951522
1364,-0.4,-0.279999999999999,0.00292595649469698,0.292595649469698
1365,-0.4,-0.249999999999999,0.00412608501570573,0.412608501570573
1366,-0.4,-0.219999999999999,0.00524471953594854,0.524471953594854
1367,-0.4,-0.189999999999999,0.00627102317501093,0.627102317501093
1368,-0.4,-0.159999999999999,0.0071955907291155,0.71955907291155
